rho,phi,yaw_rotation,image_path,mean_confidence,num_detections
5.518379,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_-2_705261_yaw_0.png,0.5841198348336749,18
5.518378,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_617994_yaw_0.png,0.570808089914776,21
5.518378,-2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_530728_yaw_0.png,0.5715626142919064,16
5.518378,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_443461_yaw_0.png,0.5728367444346932,17
5.518378,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_356195_yaw_0.png,0.5604309596513447,19
5.518378,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_268928_yaw_0.png,0.55621231396993,15
5.518378,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_181662_yaw_0.png,0.5482104735241996,18
5.518378,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_094395_yaw_0.png,0.5310991674661636,20
5.518378,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_007129_yaw_0.png,0.5587398237303683,19
5.518378,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_919862_yaw_0.png,0.5969098508358002,19
5.518378,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_832596_yaw_0.png,0.5471533685922623,16
5.518378,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_745329_yaw_0.png,0.5177241623401642,15
5.518378,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_658063_yaw_0.png,0.5341567083408958,19
5.281098,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_570796_yaw_0.png,0.6087978397096906,14
5.281098,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_48353_yaw_0.png,0.553440942576057,19
5.281098,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_396263_yaw_0.png,0.5662726705724542,11
5.281098,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_308997_yaw_0.png,0.5569218288768422,11
5.281098,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_22173_yaw_0.png,0.6106186722006116,14
5.281098,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_134464_yaw_0.png,0.5602340400218964,7
5.281098,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_047198_yaw_0.png,0.5090889409184456,8
5.281098,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_9599311_yaw_0.png,0.530968077480793,8
5.281098,-0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_8726646_yaw_0.png,0.5332357436418533,6
5.281098,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_7853982_yaw_0.png,0.5558816678822041,8
5.281098,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_6981317_yaw_0.png,0.5503403432667255,8
5.281098,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_6108652_yaw_0.png,0.5432543233036995,8
5.281098,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_5235987_yaw_0.png,0.5628750579697746,7
5.281098,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_4363323_yaw_0.png,0.5659568965435028,5
5.281098,-0.3490659,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_3490659_yaw_0.png,0.5854260548949242,4
5.281098,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_2617994_yaw_0.png,0.5867703437805176,5
5.281098,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_174533_yaw_0.png,0.5890934467315674,1
5.281099,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-0_08726652_yaw_0.png,0,0
5.281098,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_4_371139E-08_yaw_0.png,0,0
5.281099,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_0_08726648_yaw_0.png,0,0
5.281098,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_1745329_yaw_0.png,0,0
5.281098,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_2617994_yaw_0.png,0,0
5.281098,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_3490658_yaw_0.png,0,0
5.281098,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_4363324_yaw_0.png,0,0
5.281098,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_5235988_yaw_0.png,0,0
5.281098,0.6108653,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_6108653_yaw_0.png,0.5123440623283386,1
5.281098,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_6981317_yaw_0.png,0.604301393032074,2
5.281098,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_7853982_yaw_0.png,0.5411674933774131,7
5.281098,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_8726646_yaw_0.png,0.5577084384858608,8
5.281098,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_9599311_yaw_0.png,0.6128016005862843,11
5.281098,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_047197_yaw_0.png,0.6313187877337137,15
5.281098,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_134464_yaw_0.png,0.6506844598513383,13
5.281098,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_22173_yaw_0.png,0.6215452750523885,12
5.281098,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_308997_yaw_0.png,0.6384738927537744,11
5.281098,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_396263_yaw_0.png,0.6031112215098213,17
5.281098,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_48353_yaw_0.png,0.6299078464508057,13
5.281098,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_570796_yaw_0.png,0.6015876531600952,21
5.281099,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_1_658063_yaw_0.png,0.5934368939626784,21
5.281098,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_745329_yaw_0.png,0.5830856875369423,19
5.281098,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_832596_yaw_0.png,0.5774650384079326,22
5.281098,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_919862_yaw_0.png,0.5567712938785553,25
5.281098,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_007129_yaw_0.png,0.5397434040904046,20
5.281098,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_094395_yaw_0.png,0.5526508263179234,14
5.281098,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_181662_yaw_0.png,0.5279087126255035,15
5.281098,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_268928_yaw_0.png,0.5714008352335762,17
5.281098,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_356194_yaw_0.png,0.5699101885159811,15
5.281098,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_443461_yaw_0.png,0.5872355957825979,15
5.281098,2.530727,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_530727_yaw_0.png,0.5992529136793954,14
5.281098,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_617994_yaw_0.png,0.6150009538978338,16
5.281098,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_705261_yaw_0.png,0.5973009545552103,19
5.281098,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_792527_yaw_0.png,0.5906871096654371,22
5.281098,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_879793_yaw_0.png,0.5894242149332295,23
5.281098,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_96706_yaw_0.png,0.5813763816105691,19
5.281098,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_3_054326_yaw_0.png,0.5877847205037656,23
5.281098,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-3_141593_yaw_0.png,0.578711998462677,20
5.281098,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-3_054326_yaw_0.png,0.5839903259277344,25
5.281098,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_96706_yaw_0.png,0.582372322678566,26
5.281098,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_879793_yaw_0.png,0.6099755153769538,21
5.281098,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_792527_yaw_0.png,0.6165755375435478,19
5.281098,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_705261_yaw_0.png,0.5934613089669835,22
5.281098,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_617994_yaw_0.png,0.5917450717904351,22
5.281098,-2.530727,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_530727_yaw_0.png,0.5882691207684969,19
5.281098,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_443461_yaw_0.png,0.5706909380175851,22
5.281098,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_356195_yaw_0.png,0.5723802000284195,20
5.281098,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_268928_yaw_0.png,0.5580120416064012,19
5.281098,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_181662_yaw_0.png,0.5620941486623552,18
5.281099,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-2_094395_yaw_0.png,0.5680825866404033,21
5.281098,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_007129_yaw_0.png,0.5709283727666606,23
5.281099,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-1_919862_yaw_0.png,0.5610393807291985,20
5.281098,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_832596_yaw_0.png,0.5733949720859528,20
5.281099,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-1_745329_yaw_0.png,0.5456546191126108,16
5.281098,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_658063_yaw_0.png,0.5697747596672603,14
5.045047,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_570796_yaw_0.png,0.5758912099732293,18
5.045047,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_48353_yaw_0.png,0.5896830879724942,13
5.045047,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_396263_yaw_0.png,0.5843972834673795,11
5.045047,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_308997_yaw_0.png,0.5657580072681109,12
5.045047,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_22173_yaw_0.png,0.591049355619094,17
5.045047,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_134464_yaw_0.png,0.5728444717824459,8
5.045047,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_047198_yaw_0.png,0.5065151967785575,11
5.045047,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_9599311_yaw_0.png,0.5925619602203369,7
5.045047,-0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_8726646_yaw_0.png,0.5216353684663773,6
5.045047,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_7853982_yaw_0.png,0.5615276359021664,8
5.045047,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_6981317_yaw_0.png,0.5261375695466995,10
5.045047,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_6108652_yaw_0.png,0.5311878877026694,7
5.045047,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_5235987_yaw_0.png,0.5385328710079194,10
5.045047,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_4363323_yaw_0.png,0.5460556068203666,11
5.045047,-0.3490659,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_3490659_yaw_0.png,0.5698385404215919,9
5.045047,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_2617994_yaw_0.png,0.5230650044977665,8
5.045047,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_174533_yaw_0.png,0.5613034069538116,2
5.045047,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_08726652_yaw_0.png,0,0
5.045047,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_4_371139E-08_yaw_0.png,0,0
5.045047,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_08726648_yaw_0.png,0,0
5.045047,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_1745329_yaw_0.png,0,0
5.045047,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_2617994_yaw_0.png,0,0
5.045047,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_3490658_yaw_0.png,0.5740511417388916,1
5.045047,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_4363324_yaw_0.png,0,0
5.045047,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_5235988_yaw_0.png,0,0
5.045047,0.6108653,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_6108653_yaw_0.png,0.5760038197040558,2
5.045047,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_6981317_yaw_0.png,0.5919267733891805,3
5.045047,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_7853982_yaw_0.png,0.5736104377678463,7
5.045047,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_8726646_yaw_0.png,0.5959324657917022,10
5.045047,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_9599311_yaw_0.png,0.6501161076805808,11
5.045047,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_047197_yaw_0.png,0.6454525085595938,13
5.045047,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_134464_yaw_0.png,0.6312117874622345,14
5.045047,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_22173_yaw_0.png,0.6268298190373641,13
5.045047,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_308997_yaw_0.png,0.6263255070556294,11
5.045047,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_396263_yaw_0.png,0.6233865171670914,14
5.045047,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_48353_yaw_0.png,0.583230709328371,17
5.045047,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_570796_yaw_0.png,0.5743584722280503,20
5.045047,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_658063_yaw_0.png,0.5754245833346718,19
5.045047,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_745329_yaw_0.png,0.5934306693573793,24
5.045047,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_832596_yaw_0.png,0.5884482765739615,22
5.045047,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_919862_yaw_0.png,0.5871510690166837,21
5.045047,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_007129_yaw_0.png,0.5687752852314397,19
5.045047,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_094395_yaw_0.png,0.5581969547839392,21
5.045047,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_181662_yaw_0.png,0.5596254348754883,15
5.045047,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_268928_yaw_0.png,0.5864212321383613,14
5.045047,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_356194_yaw_0.png,0.6043988799347597,17
5.045047,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_443461_yaw_0.png,0.5756197588311301,18
5.045047,2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_530728_yaw_0.png,0.6023708616985994,17
5.045047,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_617994_yaw_0.png,0.6018908023834229,18
5.045047,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_705261_yaw_0.png,0.578033950768019,19
5.045047,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_792527_yaw_0.png,0.6066763019561767,25
5.045047,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_879793_yaw_0.png,0.6229923611337488,22
5.045047,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_96706_yaw_0.png,0.5720935852631278,23
5.045047,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_3_054326_yaw_0.png,0.5787245592345363,23
5.045047,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-3_141593_yaw_0.png,0.6004114574507663,19
5.045047,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-3_054326_yaw_0.png,0.5838329133888086,24
5.045047,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_96706_yaw_0.png,0.5921097376516887,28
5.045047,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_879793_yaw_0.png,0.5913282356880329,27
5.045047,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_792527_yaw_0.png,0.6023288595676423,25
5.045047,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_705261_yaw_0.png,0.6220646649599075,18
5.045047,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_617994_yaw_0.png,0.6156935409495705,19
5.045047,-2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-2_530728_yaw_0.png,0.5989144057035446,20
