rho,phi,yaw_rotation,image_path
5.518378,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_0_6981317_yaw_0.png
5.518378,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_0_7853982_yaw_0.png
5.518378,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_0_8726646_yaw_0.png
5.518378,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_0_9599311_yaw_0.png
5.518378,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_047197_yaw_0.png
5.518378,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_134464_yaw_0.png
5.518379,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_1_22173_yaw_0.png
5.518379,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_1_308997_yaw_0.png
5.518378,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_396263_yaw_0.png
5.518378,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_48353_yaw_0.png
5.518378,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_570796_yaw_0.png
5.518379,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_1_658063_yaw_0.png
5.518378,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_745329_yaw_0.png
5.518379,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_1_832596_yaw_0.png
5.518378,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_1_919862_yaw_0.png
5.518379,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_2_007129_yaw_0.png
5.518378,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_094395_yaw_0.png
5.518378,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_181662_yaw_0.png
5.518379,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_2_268928_yaw_0.png
5.518378,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_356194_yaw_0.png
5.518378,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_443461_yaw_0.png
5.518378,2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_530728_yaw_0.png
5.518378,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_617994_yaw_0.png
5.518379,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_2_705261_yaw_0.png
5.518378,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_792527_yaw_0.png
5.518378,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_2_879793_yaw_0.png
5.518379,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_2_96706_yaw_0.png
5.518379,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_3_054326_yaw_0.png
5.518378,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-3_141593_yaw_0.png
5.518379,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_-3_054326_yaw_0.png
5.518378,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_96706_yaw_0.png
5.518378,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_879793_yaw_0.png
5.518378,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_792527_yaw_0.png
5.518379,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518379_theta_-2_705261_yaw_0.png
5.518378,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_617994_yaw_0.png
5.518378,-2.530728,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_530728_yaw_0.png
5.518378,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_443461_yaw_0.png
5.518378,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_356195_yaw_0.png
5.518378,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_268928_yaw_0.png
5.518378,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_181662_yaw_0.png
5.518378,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_094395_yaw_0.png
5.518378,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-2_007129_yaw_0.png
5.518378,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_919862_yaw_0.png
5.518378,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_832596_yaw_0.png
5.518378,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_745329_yaw_0.png
5.518378,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_518378_theta_-1_658063_yaw_0.png
5.281098,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_570796_yaw_0.png
5.281098,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_48353_yaw_0.png
5.281098,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_396263_yaw_0.png
5.281098,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_308997_yaw_0.png
5.281098,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_22173_yaw_0.png
5.281098,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_134464_yaw_0.png
5.281098,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_047198_yaw_0.png
5.281098,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_9599311_yaw_0.png
5.281098,-0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_8726646_yaw_0.png
5.281098,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_7853982_yaw_0.png
5.281098,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_6981317_yaw_0.png
5.281098,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_6108652_yaw_0.png
5.281098,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_5235987_yaw_0.png
5.281098,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_4363323_yaw_0.png
5.281098,-0.3490659,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_3490659_yaw_0.png
5.281098,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_2617994_yaw_0.png
5.281098,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-0_174533_yaw_0.png
5.281099,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-0_08726652_yaw_0.png
5.281098,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_4_371139E-08_yaw_0.png
5.281099,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_0_08726648_yaw_0.png
5.281098,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_1745329_yaw_0.png
5.281098,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_2617994_yaw_0.png
5.281098,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_3490658_yaw_0.png
5.281098,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_4363324_yaw_0.png
5.281098,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_5235988_yaw_0.png
5.281098,0.6108653,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_6108653_yaw_0.png
5.281098,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_6981317_yaw_0.png
5.281098,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_7853982_yaw_0.png
5.281098,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_8726646_yaw_0.png
5.281098,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_0_9599311_yaw_0.png
5.281098,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_047197_yaw_0.png
5.281098,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_134464_yaw_0.png
5.281098,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_22173_yaw_0.png
5.281098,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_308997_yaw_0.png
5.281098,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_396263_yaw_0.png
5.281098,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_48353_yaw_0.png
5.281098,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_570796_yaw_0.png
5.281099,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_1_658063_yaw_0.png
5.281098,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_745329_yaw_0.png
5.281098,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_832596_yaw_0.png
5.281098,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_1_919862_yaw_0.png
5.281098,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_007129_yaw_0.png
5.281098,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_094395_yaw_0.png
5.281098,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_181662_yaw_0.png
5.281098,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_268928_yaw_0.png
5.281098,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_356194_yaw_0.png
5.281098,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_443461_yaw_0.png
5.281098,2.530727,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_530727_yaw_0.png
5.281098,2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_617994_yaw_0.png
5.281098,2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_705261_yaw_0.png
5.281098,2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_792527_yaw_0.png
5.281098,2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_879793_yaw_0.png
5.281098,2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_2_96706_yaw_0.png
5.281098,3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_3_054326_yaw_0.png
5.281098,-3.141593,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-3_141593_yaw_0.png
5.281098,-3.054326,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-3_054326_yaw_0.png
5.281098,-2.96706,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_96706_yaw_0.png
5.281098,-2.879793,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_879793_yaw_0.png
5.281098,-2.792527,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_792527_yaw_0.png
5.281098,-2.705261,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_705261_yaw_0.png
5.281098,-2.617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_617994_yaw_0.png
5.281098,-2.530727,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_530727_yaw_0.png
5.281098,-2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_443461_yaw_0.png
5.281098,-2.356195,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_356195_yaw_0.png
5.281098,-2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_268928_yaw_0.png
5.281098,-2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_181662_yaw_0.png
5.281099,-2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-2_094395_yaw_0.png
5.281098,-2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-2_007129_yaw_0.png
5.281099,-1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-1_919862_yaw_0.png
5.281098,-1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_832596_yaw_0.png
5.281099,-1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281099_theta_-1_745329_yaw_0.png
5.281098,-1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_281098_theta_-1_658063_yaw_0.png
5.045047,-1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_570796_yaw_0.png
5.045047,-1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_48353_yaw_0.png
5.045047,-1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_396263_yaw_0.png
5.045047,-1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_308997_yaw_0.png
5.045047,-1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_22173_yaw_0.png
5.045047,-1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_134464_yaw_0.png
5.045047,-1.047198,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-1_047198_yaw_0.png
5.045047,-0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_9599311_yaw_0.png
5.045047,-0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_8726646_yaw_0.png
5.045047,-0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_7853982_yaw_0.png
5.045047,-0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_6981317_yaw_0.png
5.045047,-0.6108652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_6108652_yaw_0.png
5.045047,-0.5235987,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_5235987_yaw_0.png
5.045047,-0.4363323,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_4363323_yaw_0.png
5.045047,-0.3490659,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_3490659_yaw_0.png
5.045047,-0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_2617994_yaw_0.png
5.045047,-0.174533,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_174533_yaw_0.png
5.045047,-0.08726652,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_-0_08726652_yaw_0.png
5.045047,4.371139E-08,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_4_371139E-08_yaw_0.png
5.045047,0.08726648,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_08726648_yaw_0.png
5.045047,0.1745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_1745329_yaw_0.png
5.045047,0.2617994,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_2617994_yaw_0.png
5.045047,0.3490658,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_3490658_yaw_0.png
5.045047,0.4363324,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_4363324_yaw_0.png
5.045047,0.5235988,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_5235988_yaw_0.png
5.045047,0.6108653,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_6108653_yaw_0.png
5.045047,0.6981317,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_6981317_yaw_0.png
5.045047,0.7853982,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_7853982_yaw_0.png
5.045047,0.8726646,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_8726646_yaw_0.png
5.045047,0.9599311,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_0_9599311_yaw_0.png
5.045047,1.047197,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_047197_yaw_0.png
5.045047,1.134464,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_134464_yaw_0.png
5.045047,1.22173,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_22173_yaw_0.png
5.045047,1.308997,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_308997_yaw_0.png
5.045047,1.396263,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_396263_yaw_0.png
5.045047,1.48353,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_48353_yaw_0.png
5.045047,1.570796,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_570796_yaw_0.png
5.045047,1.658063,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_658063_yaw_0.png
5.045047,1.745329,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_745329_yaw_0.png
5.045047,1.832596,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_832596_yaw_0.png
5.045047,1.919862,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_1_919862_yaw_0.png
5.045047,2.007129,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_007129_yaw_0.png
5.045047,2.094395,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_094395_yaw_0.png
5.045047,2.181662,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_181662_yaw_0.png
5.045047,2.268928,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_268928_yaw_0.png
5.045047,2.356194,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_356194_yaw_0.png
5.045047,2.443461,0,/home/pantheon/ripe_apples_dataset/polar/fixed_view/2025-01-08_18-57-10/Screenshot_distance_5_045047_theta_2_443461_yaw_0.png
